"site","who","transect","segment","specimen_number","gross_ID","plant","notes","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fine_ID","date","year","captured","finest_ID","drought"
"Gothic Town","AF","P7",9,40737,"Hemiptera","Potentilla pulcherrima","","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","2018-07-31",2018,"True","Lasioglossum","drought"
"Gothic Town","AF","P5",2,40738,"Moths","Pyrrocoma crocea","","Lepidoptera",NA,"","","","","2018-07-31",2018,"True","Moths","drought"
"Gothic Town","AF","P3",10,40739,"Moths","Erigeron speciosus","","Lepidoptera",NA,"","","","","2018-07-31",2018,"True","Moths","drought"
"Gothic Town","AF","P3",10,40740,"Hemiptera","Erigeron speciosus","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","AF","P1",4,40741,"Moths","Potentilla pulcherrima","","Lepidoptera",NA,"","","","","2018-07-31",2018,"True","Moths","drought"
"Gothic Town","AF","P7",10,NA,"Moths","Erigeron speciosus","","Lepidoptera",NA,"","","","","2018-07-31",2018,"False","Moths","drought"
"Gothic Town","AF","P7",9,NA,"Small black solitary bee","Agoseris glauca","","Hymenoptera",NA,"","","","","2018-07-31",2018,"False","Small black solitary bee","drought"
"Gothic Town","AF","P7",9,NA,"Bombus insularis","Agoseris glauca","","Hymenoptera","Apidae","Apinae","Bombus","insularis","Bombus insularis","2018-07-31",2018,"True","Bombus insularis","drought"
"Gothic Town","AF","P3",10,NA,"Moths","Erigeron speciosus","","Lepidoptera",NA,"","","","","2018-07-31",2018,"False","Moths","drought"
"Gothic Town","AF","P1",4,NA,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2018-07-31",2018,"False","Other fly","drought"
"Gothic Town","AF","P5",4,NA,"Small black solitary bee","Potentilla pulcherrima","","Hymenoptera",NA,"","","","","2018-07-31",2018,"False","Small black solitary bee","drought"
"Gothic Town","AF","P5",9,40742,"Moths","Potentilla pulcherrima","","Lepidoptera",NA,"","","","","2018-07-31",2018,"True","Moths","drought"
"Gothic Town","AF","P5",4,40743,"Wasps","Potentilla pulcherrima","","Hymenoptera",NA,"","","","","2018-07-31",2018,"True","Wasps","drought"
"Gothic Town","KE","P7",3,40744,"Hemiptera","Agoseris glauca","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",3,40745,"Hemiptera","Agoseris glauca","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",3,40746,"Other fly","Agoseris glauca","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-07-31",2018,"True","Thricops","drought"
"Gothic Town","KE","P7",3,40747,"Hemiptera","Erigeron speciosus","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",3,40748,"Other fly","Agoseris glauca","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-07-31",2018,"True","Thricops","drought"
"Gothic Town","KE","P7",3,40749,"Other fly","Erigeron speciosus","was entered as Dry/Hydro","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-07-31",2018,"True","Thricops","drought"
"Gothic Town","KE","P7",3,40750,"Small black solitary bee","Agoseris glauca","","Hymenoptera","Halictidae","Halictinae","Halictus","rubicundus","Halictus rubicundus","2018-07-31",2018,"True","Halictus rubicundus","drought"
"Gothic Town","KE","P7",6,40751,"Moths","Agoseris glauca","","Lepidoptera",NA,"","","","","2018-07-31",2018,"True","Moths","drought"
"Gothic Town","KE","P7",6,40752,"Hemiptera","Pyrrocoma crocea","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",3,NA,"Moths","Erigeron speciosus","","Lepidoptera","Erebidae","Arctiinae","Gnophaela","vermiculata","Gnophaela vermiculata","2018-07-31",2018,"True","Gnophaela vermiculata","drought"
"Gothic Town","KE","P7",8,NA,"Bombus unknown","Agoseris glauca","","Hymenoptera","Apidae","Apinae","Bombus","","Bombus","2018-07-31",2018,"True","Bombus","drought"
"Gothic Town","KE","P7",8,NA,"Hemiptera","Agoseris glauca","","Hemiptera",NA,"","","","","2018-07-31",2018,"False","Hemiptera","drought"
"Gothic Town","KE","P7",6,40753,"Hemiptera","Pyrrocoma crocea","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",6,40754,"Hemiptera","Pyrrocoma crocea","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",6,40755,"Hemiptera","Agoseris glauca","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",6,40756,"Hemiptera","Agoseris glauca","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",6,40757,"Other fly","Agoseris glauca","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-07-31",2018,"True","Thricops","drought"
"Gothic Town","DM","P5",6,40758,"Small black solitary bee","Erigeron speciosus","","Hymenoptera","Andrenidae","Panurginae","Pseudopanurgus","bakeri","Pseudopanurgus bakeri","2018-07-31",2018,"True","Pseudopanurgus bakeri","drought"
"Gothic Town","DM","P1",10,40759,"Other fly","Agoseris glauca","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-07-31",2018,"True","Thricops","drought"
"Gothic Town","DM","P1",10,40760,"Small black solitary bee","Agoseris glauca","","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","2018-07-31",2018,"True","Lasioglossum","drought"
"Gothic Town","DM","P5",10,40761,"Small black solitary bee","Potentilla pulcherrima","","Hymenoptera","Halictidae","Rophitinae","Dufourea","harveyi","Dufourea harveyi","2018-07-31",2018,"True","Dufourea harveyi","drought"
"Gothic Town","DM","P1",3,40762,"Hemiptera","Erigeron speciosus","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","DM","P1",5,40763,"Hemiptera","Erigeron speciosus","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","DM","P7",7,40764,"Small black solitary bee","Potentilla pulcherrima","","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","2018-07-31",2018,"True","Lasioglossum","drought"
"Gothic Town","DM","P5",5,40765,"Hemiptera","Pyrrocoma crocea","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","DM","P1",7,40766,"Hemiptera","Pyrrocoma crocea","","Hemiptera",NA,"","","","","2018-07-31",2018,"True","Hemiptera","drought"
"Gothic Town","KE","P7",3,NA,"Bombus insularis","Agoseris glauca","","Hymenoptera","Apidae","Apinae","Bombus","insularis","Bombus insularis","2018-07-31",2018,"True","Bombus insularis","drought"
"Gothic Town","KE","P7",9,NA,"Bombus bifarius","Agoseris glauca","","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2018-07-31",2018,"True","Bombus bifarius","drought"
"Gothic Town","DM","P1",10,NA,"Bombus bifarius","Agoseris glauca","","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","2018-07-31",2018,"True","Bombus bifarius","drought"
"Avery Picnic","KE","P5",1,NA,"Other fly","Geranium richardsonii","","Diptera",NA,"","","","","2018-08-02",2018,"False","Other fly","drought"
"Avery Picnic","KE","P3",3,40767,"Other fly","Erigeron elatior","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-02",2018,"True","Thricops","drought"
"Avery Picnic","KE","P5",1,40768,"Other fly","Geranium richardsonii","","Diptera",NA,"","","","","2018-08-02",2018,"True","Other fly","drought"
"Avery Picnic","KE","P5",1,40769,"Wasps","Geranium richardsonii","","Hymenoptera",NA,"","","","","2018-08-02",2018,"True","Wasps","drought"
"Avery Picnic","KE","P5",1,40770,"Other fly","Geranium richardsonii","","Diptera",NA,"","","","","2018-08-02",2018,"True","Other fly","drought"
"Avery Picnic","DM","P1",9,40771,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2018-08-02",2018,"True","Hemiptera","drought"
"Avery Picnic","DM","P5",3,40772,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2018-08-02",2018,"True","Hemiptera","drought"
"Avery Picnic","AF","P1",3,NA,"Bombus kirbeyellis","Erigeron elatior","","Hymenoptera","Apidae","Apinae","Bombus","kirbeyellis","Bombus kirbeyellis","2018-08-02",2018,"True","Bombus kirbeyellis","drought"
"Virginia Basin","DM","P5",1,40773,"Hemiptera","Achillea millefolium","","Hemiptera",NA,"","","","","2018-08-06",2018,"True","Hemiptera","drought"
"Virginia Basin","DM","P3",3,40774,"Small black solitary bee","Achillea millefolium","wasp","Hymenoptera",NA,"","","","","2018-08-06",2018,"True","Small black solitary bee","drought"
"Virginia Basin","DM","P3",3,40775,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","DM","P3",3,40776,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","DM","P7",8,40777,"Small black solitary bee","Achillea millefolium","","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","2018-08-06",2018,"True","Lasioglossum","drought"
"Virginia Basin","DM","P1",6,40778,"Other fly","Erigeron elatior","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","DM","P1",6,40779,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2018-08-06",2018,"True","Drymeia/Hydrotaea","drought"
"Virginia Basin","DM","P1",6,40780,"Hemiptera","Achillea millefolium","","Hemiptera",NA,"","","","","2018-08-06",2018,"True","Hemiptera","drought"
"Virginia Basin","DM","P1",10,40781,"Bombyliidae","Erigeron elatior","","Diptera","Bombyliidae","","","","Bombyliidae 2","2018-08-06",2018,"True","Bombyliidae 2","drought"
"Virginia Basin","DM","P1",10,40782,"Wasps","Erigeron elatior","","Hymenoptera",NA,"","","","","2018-08-06",2018,"True","Wasps","drought"
"Virginia Basin","DM","P3",8,40783,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","Drymeia/Hydrotaea","2018-08-06",2018,"True","Drymeia/Hydrotaea","drought"
"Virginia Basin","DM","P3",8,40784,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2018-08-06",2018,"True","Hemiptera","drought"
"Virginia Basin","DM","P5",5,40785,"Hemiptera","Agoseris glauca","","Hemiptera",NA,"","","","","2018-08-06",2018,"True","Hemiptera","drought"
"Virginia Basin","DM","P1",6,NA,"Other fly","Erigeron elatior","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","DM","P1",6,NA,"Other fly","Erigeron elatior","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","DM","P1",6,NA,"Small black solitary bee","Erigeron elatior","","Hymenoptera",NA,"","","","","2018-08-06",2018,"False","Small black solitary bee","drought"
"Virginia Basin","DM","P5",5,NA,"Other fly","Agoseris glauca","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","DM","P5",5,NA,"Other fly","Agoseris glauca","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","DM","P5",5,NA,"Small black solitary bee","Achillea millefolium","","Hymenoptera",NA,"","","","","2018-08-06",2018,"False","Small black solitary bee","drought"
"Virginia Basin","DM","P5",5,NA,"Small black solitary bee","Agoseris glauca","","Hymenoptera",NA,"","","","","2018-08-06",2018,"False","Small black solitary bee","drought"
"Virginia Basin","AF","P3",9,40786,"Other fly","Achillea millefolium","","Diptera","Anthomyiidae","","","","Anthomyiidae 3","2018-08-06",2018,"True","Anthomyiidae 3","drought"
"Virginia Basin","AF","P3",2,40787,"Moths","Achillea millefolium","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","AF","P3",2,40788,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","AF","P5",3,40789,"Other fly","Achillea millefolium","","Diptera",NA,"","","","","2018-08-06",2018,"True","Other fly","drought"
"Virginia Basin","AF","P3",5,40790,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","AF","P3",5,40791,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","AF","P3",5,40792,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","AF","P3",5,40793,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","AF","P5",3,NA,"Other fly","Achillea millefolium","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","AF","P5",3,NA,"Small black solitary bee","Achillea millefolium","","Hymenoptera",NA,"","","","","2018-08-06",2018,"False","Small black solitary bee","drought"
"Virginia Basin","AF","P5",3,NA,"Other fly","Achillea millefolium","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","AF","P3",5,NA,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"False","Moths","drought"
"Virginia Basin","AF","P3",5,NA,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"False","Moths","drought"
"Virginia Basin","AF","P3",5,NA,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"False","Moths","drought"
"Virginia Basin","AF","P7",2,NA,"Other fly","Achillea millefolium","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","KE","P3",7,NA,"Orange butterfly","Hymenoxys hoopesii","Morman frittilary ","Lepidoptera",NA,"","","","","2018-08-06",2018,"False","Orange butterfly","drought"
"Virginia Basin","KE","P3",7,NA,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2018-08-06",2018,"False","Hemiptera","drought"
"Virginia Basin","KE","P5",7,NA,"Other fly","Heliomeris multiflora","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","KE","P5",4,NA,"Small black solitary bee","Achillea millefolium","","Hymenoptera",NA,"","","","","2018-08-06",2018,"False","Small black solitary bee","drought"
"Virginia Basin","KE","P5",4,NA,"Small black solitary bee","Achillea millefolium","","Hymenoptera",NA,"","","","","2018-08-06",2018,"False","Small black solitary bee","drought"
"Virginia Basin","KE","P5",4,NA,"Other fly","Achillea millefolium","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","KE","P5",4,NA,"Other fly","Heliomeris multiflora","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","KE","P5",4,NA,"Other fly","Heliomeris multiflora","","Diptera",NA,"","","","","2018-08-06",2018,"False","Other fly","drought"
"Virginia Basin","KE","P3",7,40794,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","KE","P5",6,40795,"Syrphidae","Achillea millefolium","","Diptera","Syrphidae","","","","","2018-08-06",2018,"True","Syrphidae","drought"
"Virginia Basin","KE","P5",6,40796,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","KE","P5",7,40797,"Other fly","Heliomeris multiflora","","Diptera",NA,"","","","","2018-08-06",2018,"True","Other fly","drought"
"Virginia Basin","KE","P5",7,40798,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","KE","P5",4,40799,"Beetles","Heliomeris multiflora","","Coleoptera",NA,"","","","","2018-08-06",2018,"True","Beetles","drought"
"Virginia Basin","KE","P5",4,40800,"Other fly","Achillea millefolium","","Diptera","Empididae","","","","Empididae","2018-08-06",2018,"True","Empididae","drought"
"Virginia Basin","KE","P5",4,40801,"Other fly","Heliomeris multiflora","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","KE","P5",4,40802,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","KE","P5",4,40803,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","KE","P5",4,40804,"Small black solitary bee","Achillea millefolium","wasp","Hymenoptera",NA,"","","","","2018-08-06",2018,"True","Small black solitary bee","drought"
"Virginia Basin","KE","P5",4,40805,"Moths","Achillea millefolium","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","KE","P5",4,40806,"Moths","Heliomeris multiflora","","Lepidoptera",NA,"","","","","2018-08-06",2018,"True","Moths","drought"
"Virginia Basin","KE","P5",4,40807,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","KE","P5",4,40808,"Other fly","Achillea millefolium","","Diptera",NA,"","","","Drymeia/Hydrotaea","2018-08-06",2018,"True","Drymeia/Hydrotaea","drought"
"Virginia Basin","KE","P5",4,40809,"Other fly","Achillea millefolium","","Diptera","Anthomyiidae","","","","Anthomyiidae 3","2018-08-06",2018,"True","Anthomyiidae 3","drought"
"Virginia Basin","KE","P5",4,40810,"Other fly","Heliomeris multiflora","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","KE","P5",4,40811,"Small black solitary bee","Achillea millefolium","","Hymenoptera","Halictidae","Halictinae","Sphecodes","","Sphecodes","2018-08-06",2018,"True","Sphecodes","drought"
"Virginia Basin","KE","P5",4,40812,"Other fly","Achillea millefolium","","Diptera",NA,"","","","","2018-08-06",2018,"True","Other fly","drought"
"Virginia Basin","KE","P5",4,40813,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2018-08-06",2018,"True","Thricops","drought"
"Virginia Basin","KE","P5",4,40814,"Other fly","Heliomeris multiflora","","Diptera",NA,"","","","","2018-08-06",2018,"True","Other fly","drought"
"Virginia Basin","KE","P5",4,40815,"Beetles","Heliomeris multiflora","","Coleoptera",NA,"","","","","2018-08-06",2018,"True","Beetles","drought"
